## self-describing format: eta and R9 boundaries need be explicit
## https://hypernews.cern.ch/HyperNews/CMS/get/higgs2g/873.html

######### EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 193194 	 193686 	 -0.0103 	0.0010
######### EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 193746 	 194210 	 -0.0098 	0.0007
######### EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 194211 	 194704 	 -0.0126 	0.0006
######### EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 194705 	 195251 	 -0.0141 	0.0007
######### EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 195252 	 195396 	 -0.0168 	0.0011
######### EBhighEtaBad 	 0 	 1 	 1.5 	 -999 	 0.94 	 195397 	 999999 	 -0.0097 	0.0007
######### 
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 190450 	 190781 	 -0.0029 	0.0032
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 190782 	 190949 	 0.0153 	0.0025
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 190950 	 193193 	 0.001 	0.0016
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 193194 	 193686 	 0.0049 	0.0017
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 193746 	 194210 	 0.0054 	0.0016
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 194211 	 194704 	 0.0025 	0.0015
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 194705 	 195251 	 0.001 	0.0015
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 195252 	 195396 	 -0.0017 	0.0018
######### EBhighEtaGold 	 0 	 1 	 1.5 	 0.94 	 999 	 195397 	 999999 	 0.0055 	0.0016
######### 
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 190450 	 190781 	 -0.0058 	0.0045
######### EElowEtaBad 	 0 	 1.5 	 2 	 -999 	 0.94 	 190782 	 190949 	 -0.0114 	0.0025
